33	2	2	2	39	1	10	42
47	1	1	1	1	1	6	832
43	2	1	1	1	1	6	11
19	1	6	1	1	1	7	425
45	1	4	1	13	1	11	1
39	1	2	1	18	1	11	980
44	2	1	2	1	1	6	516
42	1	1	2	1	1	6	476
43	1	6	2	1	1	6	470
51	2	5	1	1	1	10	85
16	1	6	1	12	1	5	494
33	2	4	2	1	1	7	422
87	2	4	1	1	1	5	842
24	1	1	1	1	1	8	470
22	2	1	1	1	1	6	512
53	1	1	1	1	1	3	425
28	2	4	1	17	1	6	402
45	2	3	2	1	1	6	405
51	2	4	2	1	1	10	330
16	1	6	2	1	1	4	846
45	2	4	2	1	1	8	341
18	2	6	2	1	1	6	472
25	2	6	1	1	1	10	313
33	1	1	1	1	1	11	122
30	2	1	1	1	1	8	570
33	2	1	1	1	1	6	472
39	1	1	1	453	1	6	733
38	1	1	2	1	1	6	896
35	2	1	2	42	1	6	350
16	1	6	2	1	1	3	992
45	2	1	1	42	1	10	313
47	1	1	1	42	1	10	23
21	1	6	1	26	1	8	411
18	2	6	1	26	1	8	365
33	2	6	1	1	1	11	301
44	1	1	1	1	1	3	626
31	2	6	2	1	1	5	360
65	1	1	1	1	1	10	305
63	2	1	1	1	1	8	360
32	2	1	1	1	1	6	781
33	1	1	1	1	1	6	485
39	1	1	1	1	1	11	306
39	2	1	1	12	1	10	263
50	2	5	1	1	1	6	832
27	2	4	1	12	1	10	313
30	2	4	1	5	1	10	313
28	2	4	2	1	1	8	512
58	2	1	1	12	1	6	476
39	2	2	2	1	1	8	555
61	2	1	1	28	1	6	413
56	1	1	1	28	1	2	624
40	1	4	1	1	1	6	2
57	1	2	1	1	1	8	470
65	2	5	1	1	1	2	402
66	1	1	1	51	1	11	10
48	2	1	1	1	1	10	570
45	2	1	1	1	1	2	422
37	1	1	1	1	1	5	623
18	2	6	1	1	1	6	415
20	1	6	1	1	1	6	660
39	1	1	1	1	1	11	12
40	1	1	1	436	1	5	623
37	2	1	1	1	1	8	411
54	2	4	1	1	1	6	962
26	2	1	1	13	1	3	460
26	1	1	1	1	1	6	425
63	1	1	1	28	1	8	476
58	2	1	1	48	1	6	512
61	1	1	1	1	1	4	561
54	1	6	2	26	1	4	830
37	1	1	1	1	1	6	620
37	2	1	1	45	1	10	313
21	2	1	1	51	1	7	411
30	1	1	1	54	1	8	421
67	1	1	1	1	1	6	891
62	2	1	1	1	1	11	350
38	2	3	8	1	1	8	951
18	1	6	8	1	1	3	964
59	1	1	1	1	1	6	562
64	2	1	8	1	1	6	770
57	1	2	1	6	1	8	845
56	1	6	1	1	1	10	231
59	1	1	1	1	1	6	551
40	1	1	1	1	1	10	770
30	2	1	1	1	1	6	514
16	1	6	1	1	1	4	620
49	1	1	1	34	1	11	43
47	2	1	1	17	1	11	62
29	1	1	2	1	1	6	613
44	1	1	1	1	1	8	803
44	2	1	1	1	1	8	562
50	1	4	1	1	1	8	62
49	1	1	2	1	1	8	392
43	2	1	2	1	1	8	401
62	1	1	1	1	1	10	775
55	2	1	1	1	1	6	570
25	1	1	1	36	1	6	704
26	2	1	1	1	1	6	512
22	2	6	1	1	1	6	472
19	1	6	1	1	1	6	961
19	2	6	1	1	1	8	524
58	2	1	1	47	1	10	500
47	1	1	1	1	1	6	913
20	1	6	1	1	1	2	425
21	2	6	1	1	1	4	402
32	2	1	1	1	1	8	516
35	1	1	8	1	1	7	814
43	1	4	1	47	1	6	392
51	1	1	1	1	1	10	481
48	2	1	1	1	1	10	313
23	1	6	1	1	1	8	102
48	2	6	2	1	1	6	231
19	1	6	2	1	1	3	424
45	1	4	1	1	1	5	814
45	1	1	1	1	1	2	726
26	2	3	1	1	1	6	405
28	1	1	2	1	1	6	476
28	2	1	2	1	1	7	360
23	2	6	2	1	1	8	350
38	2	3	2	1	1	2	350
50	1	4	1	1	1	4	651
32	2	1	1	1	1	8	460
34	1	1	1	1	1	6	156
34	1	1	1	1	1	6	913
30	2	1	1	1	1	8	332
54	1	5	1	16	1	6	512
16	1	6	1	434	1	4	405
55	1	6	1	55	1	6	392
79	1	5	1	40	1	6	155
37	2	4	1	1	1	11	231
30	2	6	1	1	1	11	201
63	2	5	1	28	1	6	512
65	2	1	1	1	1	10	231
38	1	1	1	1	1	6	485
30	2	1	1	1	1	7	254
33	2	6	2	17	1	6	423
34	2	4	1	1	1	8	330
57	2	1	1	1	1	6	405
68	1	1	1	1	1	2	653
20	1	6	1	1	1	2	936
55	1	1	1	1	1	6	913
46	1	5	1	1	1	6	913
29	1	1	1	26	1	8	770
30	2	1	1	26	1	6	540
20	2	6	2	17	1	8	415
24	1	6	2	6	1	6	402
59	1	1	1	1	1	6	60
34	1	6	1	12	1	6	770
21	1	6	1	1	1	6	632
50	2	1	1	47	1	7	775
53	1	1	1	1	1	6	775
45	1	6	1	1	1	8	313
70	2	5	1	1	1	8	80
29	2	6	5	501	48	10	332
45	1	3	2	1	1	8	423
40	1	4	1	12	1	8	472
38	2	6	2	1	1	1	992
20	2	6	2	1	1	6	896
32	2	6	2	1	1	6	215
55	1	5	2	1	1	8	914
23	2	6	1	1	1	6	472
23	1	6	1	1	1	6	622
44	1	1	1	1	1	10	143
38	2	1	1	1	1	10	605
30	2	6	2	11	1	10	70
38	2	4	2	1	1	6	472
17	2	6	2	1	1	6	992
24	1	6	2	1	1	8	962
61	2	1	1	1	1	6	476
62	2	5	1	1	1	8	512
58	2	1	2	1	1	10	531
60	1	1	1	1	1	10	5
45	1	1	1	12	1	11	80
46	2	1	1	34	1	11	231
19	1	6	1	1	1	8	962
17	2	6	1	1	1	5	476
40	2	5	1	17	12	5	401
52	2	3	2	1	1	8	570
36	2	6	1	48	1	6	411
67	1	1	1	1	1	10	260
61	2	1	1	453	1	8	232
53	1	1	1	1	1	8	635
53	2	1	1	1	1	8	230
52	1	1	2	1	1	6	762
40	2	1	1	1	1	6	470
40	1	1	1	12	1	6	443
33	1	6	1	1	1	7	104
49	1	1	2	1	1	10	201
40	2	1	2	1	1	11	271
47	2	5	2	1	1	4	831
18	2	6	2	1	1	7	472
16	1	4	1	1	1	5	605
25	1	1	1	22	1	8	913
32	2	1	3	1	1	4	570
57	1	4	2	1	1	6	43
31	2	6	2	1	1	6	962
32	2	6	2	1	1	6	770
36	2	4	1	1	1	6	482
50	1	6	1	1	1	8	570
59	1	4	1	1	1	4	622
37	1	1	1	22	1	8	814
35	2	1	1	1	1	6	562
63	2	1	1	1	1	4	401
59	1	1	1	1	1	2	913
39	1	1	1	1	1	6	775
32	2	1	1	1	1	4	451
31	2	4	1	26	1	5	476
48	1	1	1	1	1	6	814
35	1	1	1	13	1	10	425
29	2	1	1	6	1	10	482
68	1	1	1	54	1	10	80
65	2	1	1	54	1	6	263
70	2	5	1	1	1	2	43
58	2	4	2	1	1	7	350
67	2	4	1	1	1	10	291
39	1	4	1	1	1	7	22
66	2	1	1	1	1	6	512
43	2	2	2	1	1	6	551
29	1	6	1	1	1	6	482
36	2	4	1	1	1	6	451
40	1	4	1	12	1	7	500
49	1	4	1	1	1	10	54
24	1	1	1	1	1	8	154
22	2	1	1	1	1	8	532
48	1	1	1	1	1	6	476
46	2	1	1	1	1	8	350
54	2	4	1	1	1	10	313
54	1	1	1	1	1	6	920
16	1	6	1	1	1	6	860
45	1	1	1	47	1	6	204
41	2	1	1	1	1	7	401
19	1	6	1	1	1	6	424
16	2	6	1	1	1	4	422
29	1	1	1	1	1	6	734
30	2	1	1	453	1	7	31
52	1	4	2	1	1	8	992
47	1	1	1	45	1	8	913
46	2	1	1	1	1	8	476
38	2	4	2	13	1	8	562
18	2	6	2	1	1	6	535
20	2	6	2	1	1	8	411
74	2	5	1	47	1	6	472
48	2	1	1	28	1	10	313
50	1	1	1	1	1	8	470
18	1	6	1	1	1	3	651
50	2	1	2	1	1	6	360
44	1	1	2	1	1	6	913
51	1	1	1	1	1	7	620
46	2	1	1	1	1	6	500
23	2	4	1	6	1	10	214
23	2	6	2	1	1	8	896
51	1	1	1	1	1	6	154
65	2	1	1	1	1	4	476
30	1	4	1	6	1	8	62
38	2	4	1	17	1	6	814
44	2	4	1	20	1	8	832
31	2	1	1	1	1	8	460
30	1	1	1	1	1	10	374
44	1	4	1	1	1	11	200
42	1	1	1	28	1	10	1
45	2	1	1	47	1	11	962
54	1	1	8	1	1	8	913
42	2	1	1	1	1	4	402
17	1	6	1	1	1	4	961
39	1	1	1	1	1	8	14
27	2	4	1	1	1	6	570
33	1	6	1	36	1	6	676
64	2	5	1	1	1	8	460
34	2	1	2	1	1	8	230
32	1	1	2	1	1	8	960
25	1	1	1	1	1	10	101
23	2	1	1	1	12	10	476
37	1	4	1	42	1	8	914
50	1	1	1	47	12	10	30
48	2	1	1	12	1	11	243
47	2	1	2	1	1	8	350
53	1	1	2	1	1	3	992
22	2	1	1	1	1	5	411
23	1	1	2	1	1	5	626
44	1	1	2	1	1	10	91
46	2	1	8	1	1	11	231
39	1	6	1	1	1	11	931
79	2	5	2	1	1	6	472
44	1	1	1	1	1	6	605
47	2	3	2	1	1	6	511
45	1	1	1	1	1	7	560
42	2	1	1	1	1	7	54
63	2	1	1	1	1	6	570
68	1	1	2	1	1	2	422
62	1	1	1	1	1	6	422
23	2	6	1	1	1	6	470
56	2	1	2	1	1	5	422
67	2	1	1	47	1	8	512
67	1	1	1	45	1	8	476
67	2	1	1	1	1	10	211
22	2	6	2	1	1	6	472
22	2	6	2	1	1	6	406
36	1	1	1	29	1	8	311
33	2	1	1	47	1	3	476
62	1	1	1	42	1	11	234
62	2	1	1	1	1	11	231
28	2	4	1	1	1	8	512
46	1	1	1	12	1	10	5
41	2	1	1	22	1	10	586
43	2	4	1	1	1	8	512
29	1	1	1	1	1	8	593
29	2	1	1	1	1	6	230
38	1	3	9	35	1	8	31
18	1	6	9	12	1	6	403
16	2	6	9	12	1	4	415
46	1	1	1	6	12	8	153
43	2	1	1	34	1	10	581
44	1	4	1	1	1	7	623
39	2	1	2	1	1	6	472
51	1	1	2	1	1	6	422
18	2	6	2	1	1	6	472
63	2	4	1	1	1	2	470
44	2	3	1	12	1	2	563
36	1	4	1	5	1	4	720
58	1	1	1	1	1	6	471
58	1	1	1	1	1	10	485
55	2	1	1	12	1	10	470
40	1	1	1	1	1	8	733
49	2	1	1	1	1	10	582
37	2	4	2	1	1	6	874
18	2	6	2	1	1	6	992
17	2	6	2	1	1	5	992
31	1	1	2	1	1	8	896
28	2	1	2	1	1	8	586
54	2	4	1	1	1	6	472
65	1	5	1	1	1	7	714
31	1	6	1	1	1	7	623
35	1	3	2	1	1	11	231
41	1	3	1	1	1	6	873
37	2	1	1	28	1	7	540
38	1	1	1	12	1	6	644
42	1	1	1	1	1	2	620
41	2	1	1	53	1	8	635
66	1	1	1	1	1	6	43
31	1	1	1	1	1	10	101
30	2	1	1	1	1	11	231
40	1	1	1	12	1	10	106
36	2	1	1	28	1	10	470
55	2	4	1	48	1	7	775
58	2	6	1	48	1	7	772
35	1	1	1	1	1	10	560
32	2	1	1	1	1	10	43
63	1	1	1	1	1	10	153
64	2	1	1	1	1	8	492
47	2	1	1	47	1	6	570
61	1	1	1	1	1	6	471
53	2	4	2	45	1	11	82
42	1	1	1	12	1	6	772
41	2	1	1	1	1	6	2
20	2	6	1	1	1	8	500
55	1	5	2	1	1	5	472
65	1	1	1	1	1	8	562
61	2	4	1	1	1	3	853
46	2	4	1	1	1	10	492
19	2	6	1	1	1	7	415
43	1	4	2	1	1	6	422
54	1	1	1	1	1	11	305
50	2	1	1	1	1	11	231
49	1	1	1	18	1	10	12
18	1	6	1	48	12	5	586
38	2	1	8	1	1	6	832
43	1	1	1	1	1	2	421
53	2	5	1	22	1	1	871
34	2	6	1	1	1	0	411
30	2	4	1	18	1	6	402
56	2	4	1	1	1	6	244
43	1	1	1	1	1	6	694
41	2	1	1	1	1	6	586
21	1	6	1	1	1	6	722
24	1	6	2	1	1	8	702
48	2	1	1	1	1	10	476
49	1	1	1	1	1	6	734
16	1	6	1	1	1	4	472
20	2	6	2	36	1	8	476
19	1	6	2	6	1	8	913
36	1	1	1	1	1	6	380
34	2	1	1	1	1	7	500
47	1	1	1	47	1	10	305
44	2	1	1	28	1	10	231
64	2	1	1	13	1	11	23
54	1	1	1	1	1	11	141
52	2	1	1	1	1	10	232
65	1	5	1	1	1	2	770
38	1	4	1	1	1	8	204
60	1	1	1	1	1	10	16
31	1	1	1	1	1	10	830
29	2	1	1	1	1	8	470
67	2	5	1	1	1	8	512
25	2	3	2	13	1	2	402
36	2	4	1	21	1	6	411
45	2	1	1	18	1	6	470
39	1	1	1	1	1	5	720
35	2	1	1	1	1	4	423
34	1	1	1	1	1	6	722
27	2	4	1	1	1	10	71
29	1	6	1	1	1	8	332
33	1	1	1	13	1	3	43
33	2	1	1	1	1	10	313
49	2	4	2	1	1	11	243
20	1	6	2	1	1	7	472
20	1	6	2	1	1	6	962
23	2	1	1	1	1	6	31
26	1	1	1	12	1	7	881
19	2	6	2	1	1	6	272
68	2	5	1	51	1	8	570
51	1	1	6	521	31	8	341
42	2	1	6	521	31	8	570
56	1	1	1	1	1	6	21
70	2	5	2	1	1	8	351
31	2	1	1	1	1	10	560
35	1	1	1	1	1	6	770
62	1	1	1	1	1	8	80
60	2	1	1	1	1	8	254
24	2	1	2	1	1	6	896
21	1	6	1	13	1	8	272
22	1	6	1	6	1	8	20
22	1	6	1	13	1	8	512
45	1	1	2	1	1	8	913
44	2	1	1	1	1	7	832
47	2	6	2	1	1	8	350
43	1	1	1	1	1	6	552
40	2	1	1	1	1	6	570
58	1	4	1	1	1	6	913
30	1	1	1	1	1	8	803
25	2	1	1	1	1	8	514
62	1	4	2	1	1	8	480
53	2	2	1	1	1	6	206
23	1	6	1	1	1	8	340
55	1	2	1	1	1	10	196
64	1	1	1	1	1	6	770
39	2	6	1	28	1	7	775
36	2	1	1	12	1	10	232
34	1	1	1	1	1	10	132
38	2	1	1	36	1	10	485
38	1	1	1	1	1	10	481
42	1	1	1	1	1	6	626
37	2	1	1	6	1	10	53
20	1	6	1	1	1	8	476
55	1	4	1	1	1	6	554
29	2	4	1	5	1	6	494
51	2	1	2	12	1	8	423
53	1	1	2	12	1	6	962
30	1	1	2	1	1	6	836
27	2	1	2	1	1	7	472
64	1	1	1	1	1	10	485
40	2	6	1	1	1	10	315
24	2	6	2	1	1	8	411
23	1	1	1	1	1	6	896
19	2	1	1	55	1	6	234
30	1	6	1	1	1	6	975
51	2	4	1	36	1	6	880
54	2	1	1	1	1	4	401
56	1	1	1	1	1	6	652
33	1	6	1	18	1	10	132
46	1	1	2	260	1	8	155
46	2	1	2	260	1	7	230
43	1	4	2	600	1	10	960
49	1	1	1	1	1	11	43
39	2	1	1	1	1	10	102
30	2	2	1	26	1	5	874
30	1	2	1	1	1	2	865
53	1	1	1	1	1	6	392
50	2	1	1	1	1	8	586
25	2	1	1	28	1	8	451
25	1	1	1	13	1	8	476
35	2	3	1	1	1	8	423
31	1	1	1	1	1	8	742
31	2	1	1	17	1	8	593
54	2	6	2	1	1	6	896
46	2	4	2	1	1	8	402
30	2	6	2	1	1	6	775
55	1	1	1	1	1	6	155
56	2	1	1	12	1	6	411
23	1	6	1	12	1	6	832
56	2	4	1	1	1	7	586
32	1	4	1	1	1	11	200
25	1	2	1	1	1	8	635
19	1	6	1	1	1	5	633
22	2	4	1	1	1	8	586
74	2	1	1	1	1	4	561
52	2	6	1	1	1	10	231
54	1	6	1	1	1	7	43
81	1	1	1	1	1	6	626
47	1	1	1	17	1	11	102
18	1	3	1	48	12	6	411
16	1	6	1	48	12	3	411
33	2	1	2	1	1	8	255
31	1	1	2	1	1	8	846
42	2	4	1	16	1	8	470
53	1	4	1	1	1	6	714
44	2	1	1	55	1	8	570
49	1	1	1	1	1	6	640
58	1	6	1	1	1	6	702
72	1	5	1	1	1	2	623
27	1	1	1	1	1	10	20
26	2	1	1	1	1	10	234
31	2	6	2	1	1	6	562
31	1	1	1	1	1	10	80
29	2	1	1	51	1	10	460
40	1	4	1	1	12	6	470
52	1	1	1	1	1	6	720
46	2	1	1	1	1	6	402
24	1	6	1	1	1	10	562
21	1	6	1	1	1	8	476
31	2	6	1	48	1	3	423
50	1	1	1	1	1	8	470
52	2	1	1	1	1	6	511
19	1	6	1	1	1	6	992
40	1	1	1	12	1	6	623
23	2	1	1	1	1	10	52
26	1	1	1	1	1	8	111
68	1	4	1	1	1	8	422
48	2	1	1	26	1	8	341
47	1	1	1	26	1	3	770
39	1	1	1	1	1	6	260
36	2	1	1	1	1	7	1
16	2	6	8	35	12	5	472
46	1	1	1	50	1	6	471
44	2	1	1	36	1	5	472
32	1	6	2	1	1	8	422
33	2	1	1	1	1	6	411
38	1	1	1	48	1	7	623
36	2	6	2	1	1	10	153
58	2	4	1	13	1	8	80
46	1	1	2	1	1	8	32
43	2	1	2	1	1	8	832
36	2	4	2	1	1	6	254
18	2	6	2	1	1	4	992
62	2	4	1	1	1	5	23
50	2	1	1	1	1	6	516
51	1	1	1	1	1	6	896
26	1	6	1	1	1	10	476
37	1	1	1	12	1	8	733
30	2	1	1	1	1	8	340
46	2	1	1	6	1	8	471
42	1	1	1	413	1	6	1
36	1	4	1	1	1	10	231
32	1	6	2	1	1	8	476
29	1	6	2	1	1	6	770
37	1	1	1	1	1	6	626
36	2	1	1	1	1	6	360
38	2	1	1	1	1	8	770
37	1	1	1	1	1	6	471
17	2	6	1	45	1	5	462
73	2	5	1	1	1	6	526
37	2	1	1	1	1	11	43
36	1	1	1	12	1	10	5
29	1	1	2	1	1	8	524
31	2	1	2	1	1	11	231
51	1	1	1	37	1	10	500
51	2	1	1	13	1	6	570
25	2	1	1	12	1	8	876
24	1	1	1	1	1	8	43
21	2	1	1	16	1	6	285
24	1	1	1	453	1	6	913
33	2	6	2	1	1	8	570
55	2	1	1	1	1	6	350
43	2	6	1	1	1	8	462
70	1	1	1	28	1	6	155
67	1	6	1	1	1	6	736
27	2	1	1	300	1	8	570
22	1	1	1	28	1	8	101
42	1	1	1	1	1	4	881
40	2	1	1	1	1	8	581
25	2	6	1	1	1	8	570
49	2	4	1	1	1	2	421
26	1	2	1	19	1	8	2
35	2	4	1	1	1	7	496
52	2	4	1	1	1	8	402
53	2	4	1	1	1	8	425
24	1	6	1	1	1	10	354
24	1	6	1	1	1	7	720
48	1	1	1	1	1	11	210
21	1	6	1	1	1	6	435
22	1	6	1	1	1	6	435
49	1	1	1	24	1	10	904
59	2	1	2	1	1	5	460
70	1	1	2	1	1	3	402
62	1	1	1	1	1	6	734
60	2	1	1	1	1	6	43
47	1	1	1	1	1	7	484
43	2	1	8	1	1	8	341
66	2	5	1	1	1	6	472
74	1	1	1	433	16	2	31
38	2	1	2	12	1	6	476
44	1	1	2	12	1	8	500
19	1	6	2	12	1	6	962
27	2	3	2	1	1	6	871
20	1	6	2	12	1	8	476
20	1	6	2	34	12	8	392
27	2	1	1	1	1	10	231
31	1	1	1	1	1	10	485
42	1	3	2	1	1	6	793
64	1	4	1	1	1	8	40
53	2	1	1	1	1	6	470
39	2	1	1	1	1	10	201
37	1	1	1	1	1	6	896
64	2	1	1	1	1	6	470
43	1	1	1	1	1	6	623
39	2	1	1	1	1	6	962
61	1	1	1	1	1	6	374
57	2	1	1	1	1	8	593
69	2	5	1	1	1	6	832
33	2	1	1	17	1	8	352
25	1	6	1	1	1	8	401
26	1	6	1	12	1	7	13
35	1	6	1	1	1	8	734
24	1	1	8	17	12	6	896
22	2	1	2	1	1	6	472
59	1	5	2	1	1	6	422
27	1	6	1	1	1	8	913
23	2	6	1	1	1	10	586
46	1	1	1	1	1	8	470
52	2	1	1	37	1	8	200
55	2	4	1	1	1	11	231
55	1	1	1	6	1	10	12
55	2	1	1	1	1	11	231
63	1	1	1	1	1	10	130
60	2	1	1	1	1	8	52
53	1	1	1	10	1	7	43
65	1	4	1	1	1	6	392
65	2	5	1	1	1	8	313
61	1	1	1	1	1	6	22
17	2	6	1	47	1	6	411
43	1	1	1	1	1	6	913
41	2	1	1	1	1	6	254
69	1	1	1	1	1	10	392
68	2	1	1	1	1	11	200
59	2	2	1	1	1	11	231
50	1	1	1	1	1	8	620
48	2	1	1	1	1	7	523
34	1	6	1	2	1	10	136
38	2	6	1	55	1	2	62
47	1	1	1	1	1	6	960
50	2	1	1	1	1	6	422
35	2	2	1	1	1	10	512
34	1	2	1	13	1	11	5
53	1	1	1	36	1	10	824
48	2	1	1	37	1	7	570
20	2	6	1	47	1	8	524
38	1	1	1	1	1	8	551
38	2	1	1	1	1	10	231
58	1	1	1	1	1	6	21
55	2	1	1	1	1	8	554
33	2	6	1	1	1	10	462
23	1	6	1	1	1	8	605
52	1	1	1	1	1	2	495
69	2	5	1	1	1	6	470
35	2	1	2	1	1	7	85
40	1	1	2	1	1	6	373
62	1	1	1	413	1	11	220
49	2	1	1	413	1	11	200
28	1	3	1	13	1	6	43
56	1	1	1	1	1	10	81
53	2	1	1	1	1	8	206
33	1	6	2	1	1	10	1
43	1	1	1	1	1	6	722
44	2	1	1	1	1	6	23
56	2	1	1	42	1	6	2
57	1	1	8	20	1	6	41
31	1	6	8	20	1	8	432
36	1	1	1	1	1	6	721
27	2	1	1	1	1	8	341
32	2	1	1	1	1	8	31
30	1	1	1	1	1	6	471
46	1	1	1	1	1	6	470
41	2	1	1	1	1	7	214
78	1	1	1	47	1	10	42
62	1	1	1	39	1	8	900
53	2	1	1	39	1	8	586
48	2	4	8	1	1	2	425
16	1	6	8	1	1	4	425
60	2	1	1	1	1	8	570
31	2	6	2	1	1	8	593
29	2	1	1	1	1	8	451
30	1	1	1	1	1	8	91
40	2	1	1	13	1	5	230
38	1	1	1	48	12	5	651
53	1	1	1	1	1	3	422
39	2	3	2	1	1	8	350
17	2	6	2	13	1	5	472
26	1	2	2	1	1	3	623
50	2	4	1	1	1	8	263
18	1	6	1	1	1	6	494
44	2	1	1	12	1	8	450
41	1	1	1	12	1	8	470
27	1	6	1	1	1	0	715
20	1	6	1	1	1	6	874
17	1	6	1	1	1	3	992
32	2	1	1	1	1	6	500
33	1	1	1	1	1	6	914
36	1	1	2	1	1	6	864
34	2	1	2	39	1	8	350
56	1	1	2	1	1	11	23
47	2	1	2	1	1	10	590
27	1	1	1	1	1	2	620
25	2	1	1	1	1	4	842
40	2	3	2	1	1	5	423
18	1	6	2	1	1	6	761
39	1	1	1	1	1	8	62
46	1	6	1	1	1	11	220
50	2	5	2	1	1	6	392
33	2	3	1	48	1	7	482
41	2	1	1	1	1	10	233
41	1	1	1	1	1	6	485
17	2	6	1	1	1	5	403
55	2	2	1	1	1	6	570
30	2	1	1	1	1	10	161
31	1	1	1	1	1	10	476
63	1	1	1	1	1	6	635
60	2	1	1	5	1	8	570
48	2	6	2	1	1	7	555
54	1	1	2	11	1	6	422
61	2	1	2	1	1	4	831
38	2	1	1	1	1	6	470
39	1	1	1	1	1	6	913
31	2	6	2	1	1	5	540
24	2	1	1	1	1	5	822
27	1	1	1	1	1	3	624
41	1	1	1	6	1	6	701
38	2	1	1	1	1	6	831
18	2	6	1	48	1	6	360
47	1	1	1	1	1	6	734
43	2	1	1	1	1	8	481
36	1	1	1	1	1	6	43
36	2	1	1	24	1	6	1
48	1	1	1	6	1	6	626
47	2	1	1	13	1	8	451
21	1	6	1	1	1	7	736
45	2	1	2	1	1	10	401
57	1	1	2	13	1	6	551
41	1	1	9	27	1	10	470
51	2	1	1	17	1	10	80
38	2	3	2	1	1	6	422
49	1	1	1	1	1	8	896
45	2	1	1	1	1	8	570
44	1	1	1	5	1	10	353
41	2	1	1	5	1	8	500
37	1	4	2	1	1	5	21
44	1	1	1	1	1	6	340
35	2	6	2	1	1	8	401
36	1	6	2	1	1	8	960
59	1	1	2	1	1	6	402
56	2	1	2	1	1	6	874
43	1	1	1	1	1	6	736
26	1	1	1	6	1	10	141
25	2	1	1	53	1	10	570
62	1	4	1	1	1	6	644
46	2	4	2	1	1	8	992
20	2	6	2	1	1	6	476
19	2	6	2	1	1	7	272
76	1	1	1	1	1	8	481
37	2	1	1	1	1	2	31
20	1	6	1	28	1	4	612
42	1	6	1	48	1	8	874
40	1	1	2	1	1	8	562
44	2	1	2	11	1	7	13
39	1	1	1	1	1	10	500
39	2	1	1	28	1	10	554
54	1	4	1	1	1	6	742
56	1	1	1	1	1	8	1
57	2	1	1	1	1	8	570
55	2	4	1	1	1	6	43
32	1	6	1	1	1	8	635
23	2	3	2	1	1	7	472
64	1	1	1	1	1	6	960
62	2	1	1	35	1	6	402
23	2	6	1	1	1	6	472
64	1	1	2	1	1	4	734
67	2	1	2	1	1	2	422
46	2	5	1	21	1	6	872
36	1	4	1	39	1	6	913
48	1	1	1	47	1	10	102
35	1	1	1	21	1	8	62
25	2	1	1	48	1	6	411
42	2	4	2	1	1	7	472
65	1	1	1	1	1	8	481
37	1	1	1	1	1	6	733
37	2	1	1	1	1	8	350
60	1	1	2	1	1	6	913
48	2	1	2	1	1	6	476
19	2	6	1	1	1	8	496
19	2	6	1	47	1	8	476
37	1	6	1	1	1	8	470
25	1	6	1	1	1	6	733
66	1	1	2	1	1	8	204
40	1	6	2	1	1	6	500
51	1	1	1	1	1	11	204
51	2	1	1	1	1	11	231
48	1	1	1	36	1	6	613
58	2	1	1	1	1	2	605
32	2	1	2	1	1	10	313
38	1	1	2	1	1	8	350
58	1	1	1	1	1	8	43
46	2	1	1	1	1	6	555
38	1	1	1	1	1	8	562
40	2	1	1	1	1	8	365
50	1	1	1	51	1	5	720
34	2	1	1	17	1	6	562
87	1	1	1	36	1	7	913
58	1	1	1	1	1	6	146
58	2	1	1	1	1	6	512
53	1	1	1	12	1	8	475
48	2	1	1	37	1	8	461
45	1	1	1	1	1	6	913
43	2	1	1	1	1	6	512
46	1	1	8	1	1	7	874
26	2	1	8	1	1	6	842
47	2	1	1	1	1	7	350
49	1	1	1	1	1	5	913
22	1	6	1	1	1	4	896
47	2	1	1	1	1	11	231
47	1	1	1	1	1	11	204
20	1	6	1	1	1	8	540
24	2	1	1	1	1	7	460
22	1	1	1	1	1	8	586
37	2	6	2	1	1	3	471
28	2	1	2	1	1	8	581
29	1	1	2	1	1	6	913
82	2	1	1	1	1	6	494
50	1	1	1	56	1	10	71
46	1	6	1	54	1	6	822
55	2	1	1	1	1	8	593
53	1	1	1	1	1	8	476
51	2	1	1	1	1	11	233
26	1	1	1	1	1	8	930
26	2	1	1	1	1	5	780
62	1	1	1	1	1	7	153
60	2	1	1	47	1	6	470
40	1	1	1	1	1	10	620
34	2	1	1	12	1	10	313
50	1	1	1	1	1	10	470
50	2	1	1	1	1	11	313
17	1	6	1	1	1	4	403
31	1	1	1	34	1	11	210
28	2	1	1	28	1	8	13
39	1	1	1	421	1	11	210
39	2	1	1	6	1	8	232
50	2	1	7	200	12	2	893
53	1	1	7	200	12	1	680
25	2	6	7	200	12	3	892
49	1	4	1	13	1	3	642
32	2	1	1	1	1	3	411
52	1	1	1	1	1	7	471
41	2	1	1	1	1	10	540
18	2	6	1	22	1	6	992
16	2	6	1	22	1	4	992
29	1	4	1	1	1	10	425
22	2	6	1	1	1	10	231
45	1	1	2	1	1	4	726
40	2	1	2	1	1	6	562
18	1	6	2	1	1	4	562
36	1	6	2	1	1	6	380
47	2	4	1	1	1	11	210
34	2	6	2	34	1	8	561
16	1	6	2	1	1	2	892
31	2	6	2	1	1	6	413
20	2	6	2	26	1	4	476
56	1	1	1	1	1	10	2
34	1	6	1	1	1	10	582
50	1	1	1	28	1	11	101
47	2	1	1	1	1	7	775
30	1	1	1	1	1	6	830
30	2	1	1	26	1	8	423
49	1	1	1	1	1	6	22
43	2	1	1	1	1	5	470
46	2	4	1	1	1	10	402
31	1	6	1	1	1	6	623
61	1	1	2	1	1	2	913
58	2	1	2	1	1	3	423
